60.601454,56.895196,Россия,Свердловская область,Екатеринбург,улица Уральских Рабочих,28
60.54371,56.806831,Россия,Свердловская область,Екатеринбург,улица Серафимы Дерябиной,51
60.604697,56.855644,Россия,Свердловская область,Екатеринбург,улица Якова Свердлова,66
60.570786,56.821001,Россия,Свердловская область,Екатеринбург,Белореченская улица,7
60.645328,56.853011,Россия,Свердловская область,Екатеринбург,улица Блюхера,18
60.54371,56.806831,Россия,Свердловская область,Екатеринбург,улица Серафимы Дерябиной,51
60.617058,56.824365,Россия,Свердловская область,Екатеринбург,улица Белинского,84
60.613303,56.800947,Россия,Свердловская область,Екатеринбург,улица 8 Марта,179А
60.620211,56.841729,Россия,Свердловская область,Екатеринбург,проспект Ленина,69к3
60.577721,56.845012,Россия,Свердловская область,Екатеринбург,улица Папанина,7к1
60.626535,56.792749,Россия,Свердловская область,Екатеринбург,Родонитовая улица,27
60.684593,56.832876,Россия,Свердловская область,Екатеринбург,Сиреневый бульвар,1А
60.57755,56.885043,Россия,Свердловская область,Екатеринбург,улица Машиностроителей,12
60.561847,56.816385,Россия,Свердловская область,Екатеринбург,Белореченская улица,28А
60.619681,56.793016,Россия,Свердловская область,Екатеринбург,Родонитовая улица,5
60.544384,56.832186,Россия,Свердловская область,Екатеринбург,улица Викулова,38А
60.643342,56.846666,Россия,Свердловская область,Екатеринбург,улица Гагарина,6
60.505406,56.823631,Россия,Свердловская область,Екатеринбург,улица Металлургов,87
60.565288,56.817626,Россия,Свердловская область,Екатеринбург,Белореченская улица,17к1
60.601715,56.827532,Россия,Свердловская область,Екатеринбург,улица 8 Марта,52
60.583524,56.812414,Россия,Свердловская область,Екатеринбург,улица Фурманова,127
60.609449,56.80892,Россия,Свердловская область,Екатеринбург,улица 8 Марта,150
60.635626,56.830172,Россия,Свердловская область,Екатеринбург,Восточная улица,158
60.56854,56.82606,Россия,Свердловская область,Екатеринбург,Посадская улица,3
37.542033,55.807491,Россия,Москва,Москва,Кочновский проезд,5с7
41.927725,51.413086,Россия,Воронежская область,посёлок городского типа Грибановский,Плехановская улица,15
37.963109,55.235056,Россия,Московская область,село Ильинское,Бригадная улица,112А
37.4705,55.41122,Россия,Московская область,посёлок Кузнечики,Парковый проезд,8
37.841927,55.937306,Россия,Московская область,Королёв,улица Тихонравова,
38.507461,56.075941,Россия,Московская область,Юбилейная улица,1,
37.937004,55.909716,Россия,Московская область,дачный посёлок Загорянский,улица Ватутина,101
36.695173,55.575571,Россия,Московская область,Кубинка,,
36.689801,55.55859,Россия,Московская область,Кубинка,Армейская улица,8
30.211062,60.145004,Россия,Ленинградская область,Сертолово,улица Ларина,
39.019295,45.021704,Россия,Краснодарский край,Краснодар,Ставропольская улица,119
48.053229,46.34599,Россия,Астраханская область,Астрахань,3-я Интернациональная улица,21-23
48.06373,46.369134,Россия,Астраханская область,Астрахань,улица Ботвина,12
48.02089,46.338388,Россия,Астраханская область,Астрахань,Боевая улица,36
48.078948,46.117799,Россия,Астраханская область,Камызяк,Молодёжная улица,36
48.091632,46.40438,Россия,Астраханская область,Астрахань,Жилая улица,11А
48.044021,46.356926,Россия,Астраханская область,Астрахань,Коммунистическая улица,37/11
48.008448,46.375321,Россия,Астраханская область,Астрахань,4-й Знаменский переулок,25
48.098738,46.347241,Россия,Астраханская область,Астрахань,Началовское шоссе,7А
48.012895,46.341629,Россия,Астраханская область,Астрахань,переулок Щекина,10
48.02265,46.32326,Россия,Астраханская область,Астрахань,Боевая улица,83Б
48.037437,46.351813,Россия,Астраханская область,Астрахань,улица Кирова,11
48.049429,46.376875,Россия,Астраханская область,Астрахань,улица Савушкина,4
48.016847,46.334474,Россия,Астраханская область,Астрахань,улица Богдана Хмельницкого,13
48.073127,46.337386,Россия,Астраханская область,Астрахань,Звёздная улица,49
48.076891,46.370315,Россия,Астраханская область,Астрахань,улица Яблочкова,22
47.970009,46.281745,Россия,Астраханская область,Астрахань,улица Адмирала Нахимова,122А
48.020755,46.342401,Россия,Астраханская область,Астрахань,Боевая улица,1А
48.048342,46.368587,Россия,Астраханская область,Астрахань,улица Савушкина,24А
44.267154,46.30905,Россия,Республика Калмыкия,Элиста,улица Юлии Нейман,3А
46.155251,48.298222,Россия,Астраханская область,Ахтубинск,улица Гагарина,18А
48.039144,46.325065,Россия,Астраханская область,Астрахань,Кубанская улица,66А
41.933304,46.084649,Россия,Республика Калмыкия,Городовиковск,улица Будённого,1
47.988407,46.420013,Россия,Астраханская область,Астрахань,проспект Бумажников,17И
47.354798,45.391308,Россия,Республика Калмыкия,Лагань,улица Баташова,40А
48.07831,46.346899,Россия,Астраханская область,Астрахань,улица Софьи Перовской,103к25
47.986619,46.366597,Россия,Астраханская область,Астрахань,Хибинская улица,49А
48.05128,46.334623,Россия,Астраханская область,Астрахань,улица Николая Островского,140А
48.101478,46.34678,Россия,Астраханская область,Астрахань,1-й Инфекционный переулок,1/1
47.252579,47.409315,Россия,Астраханская область,Харабали,Торговая площадь,1
45.728784,48.583308,Россия,Астраханская область,Знаменск,улица Ленина,26
45.726916,48.585752,Россия,Астраханская область,Знаменск,проспект 9 Мая,
46.171519,48.282228,Россия,Астраханская область,Ахтубинск,улица Нестерова,1А
48.021806,46.334642,Россия,Астраханская область,Астрахань,Боевая улица,50
48.02168,46.32542,Россия,Астраханская область,Астрахань,Боевая улица,78
38.917057,45.031553,Россия,Краснодарский край,Краснодар,проспект Чекистов,34/1
39.189364,51.702835,Россия,Воронежская область,Воронеж,улица Хользунова,15
39.565398,50.197195,Россия,Воронежская область,Россошь,Пролетарская улица,75
42.099474,51.360842,Россия,Воронежская область,Борисоглебск,улица Чкалова,10
42.076612,51.376648,Россия,Воронежская область,Борисоглебск,улица Свободы,206
42.074231,51.367056,Россия,Воронежская область,Борисоглебск,улица Свободы,213
39.207959,51.678588,Россия,Воронежская область,Воронеж,улица Мира,1
39.146694,51.705816,Россия,Воронежская область,Воронеж,улица Генерала Лизюкова,66А
39.189687,51.657154,Россия,Воронежская область,Воронеж,улица Кирова,24
39.248625,51.665753,Россия,Воронежская область,Воронеж,Ленинский проспект,97/1
39.183587,51.657439,Россия,Воронежская область,Воронеж,улица Ворошилова,2
39.155201,51.672495,Россия,Воронежская область,Воронеж,улица 9 Января,132
42.105277,51.373618,Россия,Воронежская область,Борисоглебск,Аэродромная улица,31
39.578586,50.194243,Россия,Воронежская область,Россошь,проспект Труда,6
39.189373,51.685328,Россия,Воронежская область,Воронеж,Политехнический переулок,14
39.152416,51.673299,Россия,Воронежская область,Воронеж,улица 9 Января,150
39.142274,51.698543,Россия,Воронежская область,Воронеж,Беговая улица,156
